run	V(vref)
3.037000000000000e+03	1.189283e+00
3.038000000000000e+03	1.187311e+00
3.039000000000000e+03	1.234365e+00
3.040000000000000e+03	1.194097e+00
3.041000000000000e+03	1.206583e+00
3.042000000000000e+03	1.232025e+00
3.043000000000000e+03	1.210030e+00
3.044000000000000e+03	1.200127e+00
3.045000000000000e+03	1.217667e+00
3.046000000000000e+03	1.177559e+00
3.047000000000000e+03	1.218694e+00
3.048000000000000e+03	1.214102e+00
3.049000000000000e+03	1.192886e+00
3.050000000000000e+03	1.191919e+00
3.051000000000000e+03	1.228145e+00
3.052000000000000e+03	1.204270e+00
3.053000000000000e+03	1.257564e+00
3.054000000000000e+03	1.225211e+00
3.055000000000000e+03	1.213209e+00
3.056000000000000e+03	1.245185e+00
3.057000000000000e+03	1.222880e+00
3.058000000000000e+03	1.227125e+00
3.059000000000000e+03	1.218243e+00
3.060000000000000e+03	1.206460e+00
3.061000000000000e+03	1.240345e+00
3.062000000000000e+03	1.199711e+00
3.063000000000000e+03	1.203478e+00
3.064000000000000e+03	1.212270e+00
3.065000000000000e+03	1.211447e+00
3.066000000000000e+03	1.211109e+00
3.067000000000000e+03	1.199585e+00
3.068000000000000e+03	1.174973e+00
3.069000000000000e+03	1.230286e+00
3.070000000000000e+03	1.214649e+00
3.071000000000000e+03	1.177412e+00
3.072000000000000e+03	1.247849e+00
3.073000000000000e+03	1.228526e+00
3.074000000000000e+03	1.196426e+00
3.075000000000000e+03	1.229471e+00
3.076000000000000e+03	1.254105e+00
3.077000000000000e+03	1.198505e+00
3.078000000000000e+03	1.216341e+00
3.079000000000000e+03	1.198542e+00
3.080000000000000e+03	1.190684e+00
3.081000000000000e+03	1.223430e+00
3.082000000000000e+03	1.207704e+00
3.083000000000000e+03	1.220686e+00
3.084000000000000e+03	1.237720e+00
3.085000000000000e+03	1.225833e+00
3.086000000000000e+03	1.238320e+00
3.087000000000000e+03	1.181246e+00
3.088000000000000e+03	1.182625e+00
3.089000000000000e+03	1.229645e+00
3.090000000000000e+03	1.176537e+00
3.091000000000000e+03	1.192711e+00
3.092000000000000e+03	1.200891e+00
3.093000000000000e+03	1.200151e+00
3.094000000000000e+03	1.242449e+00
3.095000000000000e+03	1.224724e+00
3.096000000000000e+03	1.246252e+00
3.097000000000000e+03	1.210165e+00
3.098000000000000e+03	1.206791e+00
3.099000000000000e+03	1.219142e+00
3.100000000000000e+03	1.226669e+00
3.101000000000000e+03	1.188913e+00
3.102000000000000e+03	1.203973e+00
3.103000000000000e+03	1.206694e+00
3.104000000000000e+03	1.206095e+00
3.105000000000000e+03	1.191542e+00
3.106000000000000e+03	1.218408e+00
3.107000000000000e+03	1.210840e+00
3.108000000000000e+03	1.210756e+00
3.109000000000000e+03	1.189949e+00
3.110000000000000e+03	1.213774e+00
3.111000000000000e+03	1.195920e+00
3.112000000000000e+03	1.238571e+00
3.113000000000000e+03	1.218799e+00
3.114000000000000e+03	1.242236e+00
3.115000000000000e+03	1.228974e+00
3.116000000000000e+03	1.185170e+00
3.117000000000000e+03	1.187586e+00
3.118000000000000e+03	1.193696e+00
3.119000000000000e+03	1.221070e+00
3.120000000000000e+03	1.206494e+00
3.121000000000000e+03	1.169435e+00
3.122000000000000e+03	1.226308e+00
3.123000000000000e+03	1.199849e+00
3.124000000000000e+03	1.194689e+00
3.125000000000000e+03	1.198303e+00
3.126000000000000e+03	1.199218e+00
3.127000000000000e+03	1.230071e+00
3.128000000000000e+03	1.178284e+00
3.129000000000000e+03	1.238774e+00
3.130000000000000e+03	1.170867e+00
3.131000000000000e+03	1.201422e+00
3.132000000000000e+03	1.220787e+00
3.133000000000000e+03	1.215440e+00
3.134000000000000e+03	1.188739e+00
3.135000000000000e+03	1.209719e+00
3.136000000000000e+03	1.217229e+00
3.137000000000000e+03	1.218138e+00
3.138000000000000e+03	1.203698e+00
3.139000000000000e+03	1.241330e+00
3.140000000000000e+03	1.197114e+00
3.141000000000000e+03	1.200142e+00
3.142000000000000e+03	1.206476e+00
3.143000000000000e+03	1.189781e+00
3.144000000000000e+03	1.223550e+00
3.145000000000000e+03	1.214439e+00
3.146000000000000e+03	1.238368e+00
3.147000000000000e+03	1.199079e+00
3.148000000000000e+03	1.190041e+00
3.149000000000000e+03	1.203245e+00
3.150000000000000e+03	1.225741e+00
3.151000000000000e+03	1.226115e+00
3.152000000000000e+03	1.200699e+00
3.153000000000000e+03	1.214730e+00
3.154000000000000e+03	1.187718e+00
3.155000000000000e+03	1.209927e+00
3.156000000000000e+03	1.221466e+00
3.157000000000000e+03	1.177004e+00
3.158000000000000e+03	1.209249e+00
3.159000000000000e+03	1.214714e+00
3.160000000000000e+03	1.200221e+00
3.161000000000000e+03	1.209841e+00
3.162000000000000e+03	1.211876e+00
3.163000000000000e+03	1.195240e+00
3.164000000000000e+03	1.248717e+00
3.165000000000000e+03	1.208163e+00
3.166000000000000e+03	1.188651e+00
3.167000000000000e+03	1.182533e+00
3.168000000000000e+03	1.216781e+00
3.169000000000000e+03	1.208931e+00
3.170000000000000e+03	1.211597e+00
3.171000000000000e+03	1.209428e+00
3.172000000000000e+03	1.217847e+00
3.173000000000000e+03	1.215790e+00
3.174000000000000e+03	1.210250e+00
3.175000000000000e+03	1.177462e+00
3.176000000000000e+03	1.244560e+00
3.177000000000000e+03	1.197256e+00
3.178000000000000e+03	1.195425e+00
3.179000000000000e+03	1.178428e+00
3.180000000000000e+03	1.208636e+00
3.181000000000000e+03	1.208449e+00
3.182000000000000e+03	1.231739e+00
3.183000000000000e+03	1.184960e+00
3.184000000000000e+03	1.220270e+00
3.185000000000000e+03	1.169841e+00
3.186000000000000e+03	1.214999e+00
3.187000000000000e+03	1.201405e+00
3.188000000000000e+03	1.189380e+00
3.189000000000000e+03	1.188495e+00
3.190000000000000e+03	1.213497e+00
3.191000000000000e+03	1.206360e+00
3.192000000000000e+03	1.177087e+00
3.193000000000000e+03	1.234814e+00
3.194000000000000e+03	1.233404e+00
3.195000000000000e+03	1.174623e+00
3.196000000000000e+03	1.202213e+00
3.197000000000000e+03	1.198169e+00
3.198000000000000e+03	1.215819e+00
3.199000000000000e+03	1.194453e+00
3.200000000000000e+03	1.204772e+00
3.201000000000000e+03	1.218482e+00
3.202000000000000e+03	1.235532e+00
3.203000000000000e+03	1.200598e+00
3.204000000000000e+03	1.250776e+00
3.205000000000000e+03	1.180549e+00
3.206000000000000e+03	1.177413e+00
3.207000000000000e+03	1.177212e+00
3.208000000000000e+03	1.186716e+00
3.209000000000000e+03	1.223491e+00
3.210000000000000e+03	1.217703e+00
3.211000000000000e+03	1.189635e+00
3.212000000000000e+03	1.204349e+00
3.213000000000000e+03	1.196286e+00
3.214000000000000e+03	1.230111e+00
3.215000000000000e+03	1.245384e+00
3.216000000000000e+03	1.199361e+00
3.217000000000000e+03	1.179752e+00
3.218000000000000e+03	1.189162e+00
3.219000000000000e+03	1.218735e+00
3.220000000000000e+03	1.196891e+00
3.221000000000000e+03	1.200488e+00
3.222000000000000e+03	1.235228e+00
3.223000000000000e+03	1.203235e+00
3.224000000000000e+03	1.207150e+00
3.225000000000000e+03	1.202989e+00
3.226000000000000e+03	1.246393e+00
3.227000000000000e+03	1.206266e+00
3.228000000000000e+03	1.182311e+00
3.229000000000000e+03	1.218305e+00
3.230000000000000e+03	1.224587e+00
3.231000000000000e+03	1.198699e+00
3.232000000000000e+03	1.193088e+00
3.233000000000000e+03	1.207830e+00
3.234000000000000e+03	1.199164e+00
3.235000000000000e+03	1.193930e+00
3.236000000000000e+03	1.206422e+00
3.237000000000000e+03	1.219201e+00
3.238000000000000e+03	1.166059e+00
3.239000000000000e+03	1.218927e+00
3.240000000000000e+03	1.217275e+00
3.241000000000000e+03	1.212269e+00
3.242000000000000e+03	1.233501e+00
3.243000000000000e+03	1.185431e+00
3.244000000000000e+03	1.179850e+00
3.245000000000000e+03	1.220893e+00
3.246000000000000e+03	1.215619e+00
3.247000000000000e+03	1.212697e+00
3.248000000000000e+03	1.211876e+00
3.249000000000000e+03	1.213346e+00
3.250000000000000e+03	1.214365e+00
3.251000000000000e+03	1.211941e+00
3.252000000000000e+03	1.199250e+00
3.253000000000000e+03	1.224223e+00
3.254000000000000e+03	1.216224e+00
3.255000000000000e+03	1.200474e+00
3.256000000000000e+03	1.204399e+00
3.257000000000000e+03	1.192939e+00
3.258000000000000e+03	1.223536e+00
3.259000000000000e+03	1.199322e+00
3.260000000000000e+03	1.209084e+00
3.261000000000000e+03	1.236611e+00
3.262000000000000e+03	1.179684e+00
3.263000000000000e+03	1.192266e+00
3.264000000000000e+03	1.224562e+00
3.265000000000000e+03	1.213179e+00
3.266000000000000e+03	1.191856e+00
3.267000000000000e+03	1.166927e+00
3.268000000000000e+03	1.168568e+00
3.269000000000000e+03	1.229681e+00
3.270000000000000e+03	1.214488e+00
3.271000000000000e+03	1.201448e+00
3.272000000000000e+03	1.184737e+00
3.273000000000000e+03	1.172790e+00
3.274000000000000e+03	1.230532e+00
3.275000000000000e+03	1.188557e+00
3.276000000000000e+03	1.229842e+00
3.277000000000000e+03	1.246946e+00
3.278000000000000e+03	1.202661e+00
3.279000000000000e+03	1.203445e+00
3.280000000000000e+03	1.190871e+00
3.281000000000000e+03	1.210763e+00
3.282000000000000e+03	1.216919e+00
3.283000000000000e+03	1.206087e+00
3.284000000000000e+03	1.207280e+00
3.285000000000000e+03	1.196570e+00
3.286000000000000e+03	1.221277e+00
3.287000000000000e+03	1.197794e+00
3.288000000000000e+03	1.214459e+00
3.289000000000000e+03	1.198578e+00
3.290000000000000e+03	1.204197e+00
3.291000000000000e+03	1.221789e+00
3.292000000000000e+03	1.180354e+00
3.293000000000000e+03	1.211229e+00
3.294000000000000e+03	1.213217e+00
3.295000000000000e+03	1.200041e+00
3.296000000000000e+03	1.241176e+00
3.297000000000000e+03	1.247228e+00
3.298000000000000e+03	1.179573e+00
3.299000000000000e+03	1.206227e+00
3.300000000000000e+03	1.222553e+00
3.301000000000000e+03	1.215766e+00
3.302000000000000e+03	1.198571e+00
3.303000000000000e+03	1.223487e+00
3.304000000000000e+03	1.225081e+00
3.305000000000000e+03	1.204524e+00
3.306000000000000e+03	1.228103e+00
3.307000000000000e+03	1.172645e+00
3.308000000000000e+03	1.198340e+00
3.309000000000000e+03	1.187883e+00
3.310000000000000e+03	1.207890e+00
3.311000000000000e+03	1.221012e+00
3.312000000000000e+03	1.212581e+00
3.313000000000000e+03	1.251879e+00
3.314000000000000e+03	1.209100e+00
3.315000000000000e+03	1.247908e+00
3.316000000000000e+03	1.174980e+00
3.317000000000000e+03	1.201156e+00
3.318000000000000e+03	1.218085e+00
3.319000000000000e+03	1.247910e+00
3.320000000000000e+03	1.222474e+00
3.321000000000000e+03	1.227089e+00
3.322000000000000e+03	1.229605e+00
3.323000000000000e+03	1.248333e+00
3.324000000000000e+03	1.230927e+00
3.325000000000000e+03	1.229545e+00
3.326000000000000e+03	1.206634e+00
3.327000000000000e+03	1.173719e+00
3.328000000000000e+03	1.196578e+00
3.329000000000000e+03	1.175101e+00
3.330000000000000e+03	1.225216e+00
3.331000000000000e+03	1.176954e+00
3.332000000000000e+03	1.217913e+00
3.333000000000000e+03	1.194527e+00
3.334000000000000e+03	1.189970e+00
3.335000000000000e+03	1.207231e+00
3.336000000000000e+03	1.186400e+00
3.337000000000000e+03	1.165625e+00
3.338000000000000e+03	1.173282e+00
3.339000000000000e+03	1.205834e+00
3.340000000000000e+03	1.207599e+00
3.341000000000000e+03	1.197682e+00
3.342000000000000e+03	1.179483e+00
3.343000000000000e+03	1.188691e+00
3.344000000000000e+03	1.214215e+00
3.345000000000000e+03	1.229090e+00
3.346000000000000e+03	1.191399e+00
3.347000000000000e+03	1.217061e+00
3.348000000000000e+03	1.199082e+00
3.349000000000000e+03	1.179405e+00
3.350000000000000e+03	1.202760e+00
3.351000000000000e+03	1.176427e+00
3.352000000000000e+03	1.211098e+00
3.353000000000000e+03	1.192833e+00
3.354000000000000e+03	1.197541e+00
3.355000000000000e+03	1.232024e+00
3.356000000000000e+03	1.210114e+00
3.357000000000000e+03	1.199866e+00
3.358000000000000e+03	1.219047e+00
3.359000000000000e+03	1.202096e+00
3.360000000000000e+03	1.191107e+00
3.361000000000000e+03	1.243086e+00
3.362000000000000e+03	1.254457e+00
3.363000000000000e+03	1.211066e+00
3.364000000000000e+03	1.204675e+00
3.365000000000000e+03	1.174463e+00
3.366000000000000e+03	1.194394e+00
3.367000000000000e+03	1.226631e+00
3.368000000000000e+03	1.206177e+00
3.369000000000000e+03	1.218464e+00
3.370000000000000e+03	1.176318e+00
3.371000000000000e+03	1.194287e+00
3.372000000000000e+03	1.215827e+00
3.373000000000000e+03	1.218532e+00
3.374000000000000e+03	1.222124e+00
3.375000000000000e+03	1.205102e+00
3.376000000000000e+03	1.197587e+00
3.377000000000000e+03	1.222600e+00
3.378000000000000e+03	1.196723e+00
3.379000000000000e+03	1.181486e+00
3.380000000000000e+03	1.216116e+00
3.381000000000000e+03	1.164299e+00
3.382000000000000e+03	1.213117e+00
3.383000000000000e+03	1.219098e+00
3.384000000000000e+03	1.207633e+00
3.385000000000000e+03	1.203598e+00
3.386000000000000e+03	1.195226e+00
3.387000000000000e+03	1.192186e+00
3.388000000000000e+03	1.189005e+00
3.389000000000000e+03	1.187394e+00
3.390000000000000e+03	1.194593e+00
3.391000000000000e+03	1.218287e+00
3.392000000000000e+03	1.206267e+00
3.393000000000000e+03	1.207380e+00
3.394000000000000e+03	1.210484e+00
3.395000000000000e+03	1.197099e+00
3.396000000000000e+03	1.186883e+00
3.397000000000000e+03	1.187093e+00
3.398000000000000e+03	1.211415e+00
3.399000000000000e+03	1.208402e+00
3.400000000000000e+03	1.227775e+00
3.401000000000000e+03	1.214822e+00
3.402000000000000e+03	1.179524e+00
3.403000000000000e+03	1.189555e+00
3.404000000000000e+03	1.202243e+00
3.405000000000000e+03	1.186817e+00
3.406000000000000e+03	1.194366e+00
3.407000000000000e+03	1.214981e+00
3.408000000000000e+03	1.192660e+00
3.409000000000000e+03	1.198787e+00
3.410000000000000e+03	1.218109e+00
3.411000000000000e+03	1.210703e+00
3.412000000000000e+03	1.209930e+00
3.413000000000000e+03	1.182903e+00
3.414000000000000e+03	1.217508e+00
3.415000000000000e+03	1.213360e+00
3.416000000000000e+03	1.211461e+00
3.417000000000000e+03	1.175745e+00
3.418000000000000e+03	1.214143e+00
3.419000000000000e+03	1.229311e+00
3.420000000000000e+03	1.195443e+00
3.421000000000000e+03	1.224437e+00
3.422000000000000e+03	1.221412e+00
3.423000000000000e+03	1.221111e+00
3.424000000000000e+03	1.196968e+00
3.425000000000000e+03	1.240590e+00
3.426000000000000e+03	1.183048e+00
3.427000000000000e+03	1.202720e+00
3.428000000000000e+03	1.192731e+00
3.429000000000000e+03	1.244389e+00
3.430000000000000e+03	1.235794e+00
3.431000000000000e+03	1.243769e+00
3.432000000000000e+03	1.204824e+00
3.433000000000000e+03	1.216124e+00
3.434000000000000e+03	1.199966e+00
3.435000000000000e+03	1.229686e+00
3.436000000000000e+03	1.219029e+00
3.437000000000000e+03	1.186713e+00
3.438000000000000e+03	1.225729e+00
3.439000000000000e+03	1.201452e+00
3.440000000000000e+03	1.202159e+00
3.441000000000000e+03	1.212673e+00
3.442000000000000e+03	1.207541e+00
3.443000000000000e+03	1.191380e+00
3.444000000000000e+03	1.208089e+00
3.445000000000000e+03	1.210645e+00
3.446000000000000e+03	1.212497e+00
3.447000000000000e+03	1.201472e+00
3.448000000000000e+03	1.190356e+00
3.449000000000000e+03	1.235140e+00
3.450000000000000e+03	1.182534e+00
3.451000000000000e+03	1.191767e+00
3.452000000000000e+03	1.167616e+00
3.453000000000000e+03	1.180633e+00
3.454000000000000e+03	1.205795e+00
3.455000000000000e+03	1.205501e+00
3.456000000000000e+03	1.194397e+00
3.457000000000000e+03	1.186706e+00
3.458000000000000e+03	1.185584e+00
3.459000000000000e+03	1.201990e+00
3.460000000000000e+03	1.204292e+00
3.461000000000000e+03	1.242672e+00
3.462000000000000e+03	1.183196e+00
3.463000000000000e+03	1.216648e+00
3.464000000000000e+03	1.210432e+00
3.465000000000000e+03	1.227294e+00
3.466000000000000e+03	1.212256e+00
3.467000000000000e+03	1.222510e+00
3.468000000000000e+03	1.201209e+00
3.469000000000000e+03	1.159990e+00
3.470000000000000e+03	1.219486e+00
3.471000000000000e+03	1.204545e+00
3.472000000000000e+03	1.183273e+00
3.473000000000000e+03	1.185540e+00
3.474000000000000e+03	1.178344e+00
3.475000000000000e+03	1.186776e+00
3.476000000000000e+03	1.189216e+00
3.477000000000000e+03	1.204571e+00
3.478000000000000e+03	1.213855e+00
3.479000000000000e+03	1.210828e+00
3.480000000000000e+03	1.235043e+00
3.481000000000000e+03	1.227033e+00
3.482000000000000e+03	1.224263e+00
3.483000000000000e+03	1.225396e+00
3.484000000000000e+03	1.197176e+00
3.485000000000000e+03	1.201738e+00
3.486000000000000e+03	1.199342e+00
3.487000000000000e+03	1.198081e+00
3.488000000000000e+03	1.181120e+00
3.489000000000000e+03	1.202760e+00
3.490000000000000e+03	1.191435e+00
3.491000000000000e+03	1.218006e+00
3.492000000000000e+03	1.180264e+00
3.493000000000000e+03	1.212263e+00
3.494000000000000e+03	1.170194e+00
3.495000000000000e+03	1.196195e+00
3.496000000000000e+03	1.232597e+00
3.497000000000000e+03	1.191739e+00
3.498000000000000e+03	1.230207e+00
3.499000000000000e+03	1.190479e+00
3.500000000000000e+03	1.246588e+00
3.501000000000000e+03	1.202487e+00
3.502000000000000e+03	1.189293e+00
3.503000000000000e+03	1.179849e+00
3.504000000000000e+03	1.237226e+00
3.505000000000000e+03	1.217245e+00
3.506000000000000e+03	1.216458e+00
3.507000000000000e+03	1.221760e+00
3.508000000000000e+03	1.227024e+00
3.509000000000000e+03	1.223451e+00
3.510000000000000e+03	1.211265e+00
3.511000000000000e+03	1.238084e+00
3.512000000000000e+03	1.210452e+00
3.513000000000000e+03	1.171684e+00
3.514000000000000e+03	1.200052e+00
3.515000000000000e+03	1.234691e+00
3.516000000000000e+03	1.198759e+00
3.517000000000000e+03	1.190709e+00
3.518000000000000e+03	1.182545e+00
3.519000000000000e+03	1.195796e+00
3.520000000000000e+03	1.204494e+00
3.521000000000000e+03	1.157358e+00
3.522000000000000e+03	1.236226e+00
3.523000000000000e+03	1.201836e+00
3.524000000000000e+03	1.215164e+00
3.525000000000000e+03	1.236592e+00
3.526000000000000e+03	1.205428e+00
3.527000000000000e+03	1.225828e+00
3.528000000000000e+03	1.197627e+00
3.529000000000000e+03	1.210681e+00
3.530000000000000e+03	1.176619e+00
3.531000000000000e+03	1.201664e+00
3.532000000000000e+03	1.221654e+00
3.533000000000000e+03	1.216351e+00
3.534000000000000e+03	1.175545e+00
3.535000000000000e+03	1.192515e+00
3.536000000000000e+03	1.180895e+00
3.537000000000000e+03	1.202641e+00
3.538000000000000e+03	1.220971e+00
3.539000000000000e+03	1.178712e+00
3.540000000000000e+03	1.191662e+00
3.541000000000000e+03	1.206400e+00
3.542000000000000e+03	1.199696e+00
3.543000000000000e+03	1.185885e+00
3.544000000000000e+03	1.172862e+00
3.545000000000000e+03	1.205364e+00
3.546000000000000e+03	1.196320e+00
3.547000000000000e+03	1.216261e+00
3.548000000000000e+03	1.161189e+00
3.549000000000000e+03	1.221345e+00
3.550000000000000e+03	1.187241e+00
3.551000000000000e+03	1.216887e+00
3.552000000000000e+03	1.203182e+00
3.553000000000000e+03	1.192800e+00
3.554000000000000e+03	1.221531e+00
3.555000000000000e+03	1.247101e+00
3.556000000000000e+03	1.177502e+00
3.557000000000000e+03	1.184428e+00
3.558000000000000e+03	1.198303e+00
3.559000000000000e+03	1.170542e+00
3.560000000000000e+03	1.205434e+00
3.561000000000000e+03	1.203228e+00
3.562000000000000e+03	1.205419e+00
3.563000000000000e+03	1.188592e+00
3.564000000000000e+03	1.246871e+00
3.565000000000000e+03	1.210668e+00
3.566000000000000e+03	1.170105e+00
3.567000000000000e+03	1.175589e+00
3.568000000000000e+03	1.182796e+00
3.569000000000000e+03	1.177417e+00
3.570000000000000e+03	1.210188e+00
3.571000000000000e+03	1.171776e+00
3.572000000000000e+03	1.199095e+00
3.573000000000000e+03	1.191851e+00
3.574000000000000e+03	1.198123e+00
3.575000000000000e+03	1.220738e+00
3.576000000000000e+03	1.192804e+00
3.577000000000000e+03	1.211447e+00
3.578000000000000e+03	1.224899e+00
3.579000000000000e+03	1.215957e+00
3.580000000000000e+03	1.170475e+00
3.581000000000000e+03	1.214175e+00
3.582000000000000e+03	1.213466e+00
3.583000000000000e+03	1.199519e+00
3.584000000000000e+03	1.225196e+00
3.585000000000000e+03	1.189543e+00
3.586000000000000e+03	1.211212e+00
3.587000000000000e+03	1.166309e+00
3.588000000000000e+03	1.230756e+00
3.589000000000000e+03	1.182351e+00
3.590000000000000e+03	1.182858e+00
3.591000000000000e+03	1.205269e+00
3.592000000000000e+03	1.172564e+00
3.593000000000000e+03	1.206469e+00
3.594000000000000e+03	1.198134e+00
3.595000000000000e+03	1.169680e+00
3.596000000000000e+03	1.231216e+00
3.597000000000000e+03	1.215044e+00
3.598000000000000e+03	1.238689e+00
3.599000000000000e+03	1.216419e+00
3.600000000000000e+03	1.220885e+00
3.601000000000000e+03	1.241609e+00
3.602000000000000e+03	1.199527e+00
3.603000000000000e+03	1.177131e+00
3.604000000000000e+03	1.233920e+00
3.605000000000000e+03	1.185626e+00
3.606000000000000e+03	1.173381e+00
3.607000000000000e+03	1.219411e+00
3.608000000000000e+03	1.202842e+00
3.609000000000000e+03	1.240314e+00
3.610000000000000e+03	1.212379e+00
3.611000000000000e+03	1.210382e+00
3.612000000000000e+03	1.210804e+00
3.613000000000000e+03	1.177811e+00
3.614000000000000e+03	1.200562e+00
3.615000000000000e+03	1.226975e+00
3.616000000000000e+03	1.207893e+00
3.617000000000000e+03	1.180059e+00
3.618000000000000e+03	1.223405e+00
3.619000000000000e+03	1.233751e+00
3.620000000000000e+03	1.198858e+00
3.621000000000000e+03	1.242828e+00
3.622000000000000e+03	1.221623e+00
3.623000000000000e+03	1.197630e+00
3.624000000000000e+03	1.191767e+00
3.625000000000000e+03	1.247485e+00
3.626000000000000e+03	1.211879e+00
3.627000000000000e+03	1.212041e+00
3.628000000000000e+03	1.204277e+00
3.629000000000000e+03	1.246139e+00
3.630000000000000e+03	1.206059e+00
3.631000000000000e+03	1.203254e+00
3.632000000000000e+03	1.189522e+00
3.633000000000000e+03	1.176094e+00
3.634000000000000e+03	1.229762e+00
3.635000000000000e+03	1.191431e+00
3.636000000000000e+03	1.183095e+00
3.637000000000000e+03	1.176080e+00
3.638000000000000e+03	1.209548e+00
3.639000000000000e+03	1.208242e+00
3.640000000000000e+03	1.192082e+00
3.641000000000000e+03	1.235134e+00
3.642000000000000e+03	1.217521e+00
3.643000000000000e+03	1.224342e+00
3.644000000000000e+03	1.199813e+00
3.645000000000000e+03	1.173261e+00
3.646000000000000e+03	1.169161e+00
3.647000000000000e+03	1.212087e+00
3.648000000000000e+03	1.179340e+00
3.649000000000000e+03	1.216984e+00
3.650000000000000e+03	1.176879e+00
3.651000000000000e+03	1.219923e+00
3.652000000000000e+03	1.224113e+00
3.653000000000000e+03	1.167128e+00
3.654000000000000e+03	1.215113e+00
3.655000000000000e+03	1.191363e+00
3.656000000000000e+03	1.201787e+00
3.657000000000000e+03	1.224680e+00
3.658000000000000e+03	1.221783e+00
3.659000000000000e+03	1.204568e+00
3.660000000000000e+03	1.174405e+00
3.661000000000000e+03	1.240244e+00
3.662000000000000e+03	1.189099e+00
3.663000000000000e+03	1.224196e+00
3.664000000000000e+03	1.180288e+00
3.665000000000000e+03	1.176154e+00
3.666000000000000e+03	1.221064e+00
3.667000000000000e+03	1.221966e+00
3.668000000000000e+03	1.190755e+00
3.669000000000000e+03	1.244245e+00
3.670000000000000e+03	1.213289e+00
3.671000000000000e+03	1.210209e+00
3.672000000000000e+03	1.230287e+00
3.673000000000000e+03	1.203947e+00
3.674000000000000e+03	1.195200e+00
3.675000000000000e+03	1.252433e+00
3.676000000000000e+03	1.205927e+00
3.677000000000000e+03	1.226744e+00
3.678000000000000e+03	1.202242e+00
3.679000000000000e+03	1.196684e+00
3.680000000000000e+03	1.209900e+00
3.681000000000000e+03	1.198071e+00
3.682000000000000e+03	1.203640e+00
3.683000000000000e+03	1.217050e+00
3.684000000000000e+03	1.194769e+00
3.685000000000000e+03	1.242138e+00
3.686000000000000e+03	1.231970e+00
3.687000000000000e+03	1.231673e+00
3.688000000000000e+03	1.204691e+00
3.689000000000000e+03	1.194645e+00
3.690000000000000e+03	1.218707e+00
3.691000000000000e+03	1.211097e+00
3.692000000000000e+03	1.234538e+00
3.693000000000000e+03	1.206894e+00
3.694000000000000e+03	1.177970e+00
3.695000000000000e+03	1.233521e+00
3.696000000000000e+03	1.180066e+00
3.697000000000000e+03	1.182516e+00
3.698000000000000e+03	1.192349e+00
3.699000000000000e+03	1.210558e+00
3.700000000000000e+03	1.240027e+00
3.701000000000000e+03	1.215566e+00
3.702000000000000e+03	1.193970e+00
3.703000000000000e+03	1.223620e+00
3.704000000000000e+03	1.183927e+00
3.705000000000000e+03	1.230517e+00
3.706000000000000e+03	1.223817e+00
3.707000000000000e+03	1.178399e+00
3.708000000000000e+03	1.192855e+00
3.709000000000000e+03	1.215647e+00
3.710000000000000e+03	1.230297e+00
3.711000000000000e+03	1.200790e+00
3.712000000000000e+03	1.215600e+00
3.713000000000000e+03	1.182754e+00
3.714000000000000e+03	1.212653e+00
3.715000000000000e+03	1.224450e+00
3.716000000000000e+03	1.228752e+00
3.717000000000000e+03	1.201799e+00
3.718000000000000e+03	1.207539e+00
3.719000000000000e+03	1.220256e+00
3.720000000000000e+03	1.184306e+00
3.721000000000000e+03	1.212707e+00
3.722000000000000e+03	1.195268e+00
3.723000000000000e+03	1.257763e+00
3.724000000000000e+03	1.203568e+00
3.725000000000000e+03	1.164868e+00
3.726000000000000e+03	1.186158e+00
3.727000000000000e+03	1.205777e+00
3.728000000000000e+03	1.167916e+00
3.729000000000000e+03	1.183312e+00
3.730000000000000e+03	1.205937e+00
3.731000000000000e+03	1.232929e+00
3.732000000000000e+03	1.219332e+00
3.733000000000000e+03	1.235757e+00
3.734000000000000e+03	1.175405e+00
3.735000000000000e+03	1.197423e+00
3.736000000000000e+03	1.192734e+00
3.737000000000000e+03	1.229475e+00
3.738000000000000e+03	1.228696e+00
3.739000000000000e+03	1.211213e+00
3.740000000000000e+03	1.207582e+00
3.741000000000000e+03	1.219553e+00
3.742000000000000e+03	1.168950e+00
3.743000000000000e+03	1.250998e+00
3.744000000000000e+03	1.179637e+00
3.745000000000000e+03	1.198692e+00
3.746000000000000e+03	1.233500e+00
3.747000000000000e+03	1.216006e+00
3.748000000000000e+03	1.220751e+00
3.749000000000000e+03	1.196278e+00
3.750000000000000e+03	1.191686e+00
3.751000000000000e+03	1.209700e+00
3.752000000000000e+03	1.188124e+00
3.753000000000000e+03	1.199353e+00
3.754000000000000e+03	1.192435e+00
3.755000000000000e+03	1.175322e+00
3.756000000000000e+03	1.204274e+00
3.757000000000000e+03	1.227710e+00
3.758000000000000e+03	1.186024e+00
3.759000000000000e+03	1.257197e+00
3.760000000000000e+03	1.189250e+00
3.761000000000000e+03	1.186402e+00
3.762000000000000e+03	1.209621e+00
3.763000000000000e+03	1.213566e+00
3.764000000000000e+03	1.198213e+00
3.765000000000000e+03	1.230154e+00
3.766000000000000e+03	1.236304e+00
3.767000000000000e+03	1.205440e+00
3.768000000000000e+03	1.197834e+00
3.769000000000000e+03	1.186530e+00
3.770000000000000e+03	1.202550e+00
3.771000000000000e+03	1.210713e+00
3.772000000000000e+03	1.165239e+00
